filename,width,height,class,xmin,ymin,xmax,ymax
person31020.jpg,150,100,person,72,39,77,51
person21088.jpg,150,100,person,70,46,76,54
person310179.jpg,150,100,person,72,44,75,53
person02115122.jpg,150,100,person,75,45,78,51
person02115122.jpg,150,100,road,43,69,149,100
person310192.jpg,150,100,person,73,49,77,61
person32119.jpg,150,100,person,69,38,78,66
person02310186.jpg,150,100,person,74,43,78,53
person15169.jpg,150,100,person,62,31,84,49
person02215188.jpg,150,100,person,74,49,79,55
person1581.jpg,150,100,person,68,33,80,50
person215186.jpg,150,100,person,71,48,76,55
person02310201.jpg,150,100,person,74,37,78,51
person02210244.jpg,150,100,person,67,45,81,65
person315205.jpg,150,100,person,73,48,76,57
person11522.jpg,150,100,person,73,48,76,54
person0215155.jpg,150,100,person,63,49,83,69
person1286.jpg,150,100,person,63,38,84,65
person12102.jpg,150,100,person,61,30,82,57
person0225113.jpg,150,100,person,71,36,84,53
person0221062.jpg,150,100,person,74,44,81,55
person315112.jpg,150,100,person,73,47,75,52
person315112.jpg,150,100,road,1,69,68,100
person02115212.jpg,150,100,person,74,48,78,55
person02115212.jpg,150,100,road,0,53,23,69
person12176.jpg,150,100,person,59,39,101,79
person02310295.jpg,150,100,person,71,40,79,56
person31578.jpg,150,100,person,73,46,75,53
person21581.jpg,150,100,person,71,48,76,55
person25116.jpg,150,100,person,67,40,79,56
person35172.jpg,150,100,person,72,47,80,65
person02252.jpg,150,100,person,66,48,80,65
person21070.jpg,150,100,person,71,47,77,56
person0222106.jpg,150,100,person,68,24,86,51
person110327.jpg,150,100,person,72,31,78,53
person022287.jpg,150,100,person,67,22,87,49
person02110101.jpg,150,100,person,74,45,78,53
person021262.jpg,150,100,person,66,22,86,49
person110120.jpg,150,100,person,71,43,76,53
person32359.jpg,150,100,person,69,11,83,47
person02110305.jpg,150,100,person,72,38,80,56
person110353.jpg,150,100,person,71,39,78,50
person35273.jpg,150,100,person,53,0,105,100
person1106.jpg,150,100,person,73,48,78,60
person0212144.jpg,150,100,person,55,41,88,71
person021542.jpg,150,100,person,64,48,79,68
person0222199.jpg,150,100,person,57,0,108,63
person0212113.jpg,150,100,person,67,31,89,58
person0231515.jpg,150,100,person,75,45,78,51
person315278.jpg,150,100,person,72,45,76,56
person02110184.jpg,150,100,person,73,38,81,52
person02115238.jpg,150,100,person,74,47,78,56
person1243.jpg,150,100,person,62,32,85,62
person11582.jpg,150,100,person,72,47,76,53
person110280.jpg,150,100,person,70,34,79,53
person022296.jpg,150,100,person,62,44,85,71
person215296.jpg,150,100,person,71,48,76,54
person02110250.jpg,150,100,person,72,36,80,57
person210339.jpg,150,100,person,71,45,78,60
person1214.jpg,150,100,person,59,27,89,61
person25128.jpg,150,100,person,66,42,78,58
person11071.jpg,150,100,person,72,48,77,57
person0222131.jpg,150,100,person,68,27,89,54
person02315310.jpg,150,100,person,74,46,77,56
person0231039.jpg,150,100,person,74,44,78,53
person0225356.jpg,150,100,person,68,35,83,58
person0225329.jpg,150,100,person,22,14,96,77
person02115284.jpg,150,100,person,73,45,78,56
person0222340.jpg,150,100,person,43,23,106,99
person21578.jpg,150,100,person,71,45,75,51
person110261.jpg,150,100,person,70,36,77,52
person02110285.jpg,150,100,person,71,34,79,50
person310115.jpg,150,100,person,73,44,75,52
person0215319.jpg,150,100,person,48,40,85,69
person02215122.jpg,150,100,person,74,48,79,55
person2266.jpg,150,100,person,64,24,81,51
person023245.jpg,150,100,person,72,34,80,65
person215315.jpg,150,100,person,71,49,75,55
person02110355.jpg,150,100,person,72,40,80,51
person02115113.jpg,150,100,person,74,44,77,50
person02110161.jpg,150,100,person,74,47,78,56
person15116.jpg,150,100,person,66,37,78,52
person2279.jpg,150,100,person,64,21,86,48
person315327.jpg,150,100,person,72,42,76,50
person3527.jpg,150,100,person,71,40,77,56
person115254.jpg,150,100,person,73,43,76,51
person02315246.jpg,150,100,person,74,40,77,49
person0211541.jpg,150,100,person,74,45,77,51
person0211541.jpg,150,100,road,86,89,149,99
person35342.jpg,150,100,person,72,47,88,76
person215233.jpg,150,100,person,71,49,76,54
person022265.jpg,150,100,person,64,20,87,48
person2230.jpg,150,100,person,62,43,95,76
person0215110.jpg,150,100,person,71,37,84,51
person315157.jpg,150,100,person,73,48,75,55
person02110230.jpg,150,100,person,73,42,78,55
person210309.jpg,150,100,person,64,27,88,47
person0221023.jpg,150,100,person,73,40,79,49
person21548.jpg,150,100,person,70,48,76,55
person115339.jpg,150,100,person,73,43,76,50
person022105.jpg,150,100,person,71,45,80,58
person022245.jpg,150,100,person,60,40,84,68
person21037.jpg,150,100,person,69,42,77,52
person02215109.jpg,150,100,person,74,49,79,55
person1295.jpg,150,100,person,63,38,85,65
person210336.jpg,150,100,person,66,30,86,52
person0235189.jpg,150,100,person,68,45,80,69
person35302.jpg,150,100,person,56,1,97,69
person022104.jpg,150,100,person,66,42,82,56
person215345.jpg,150,100,person,71,49,76,54
person0225320.jpg,150,100,person,13,41,83,95
person02210319.jpg,150,100,person,64,47,80,63
person02210283.jpg,150,100,person,70,33,86,53
person02215161.jpg,150,100,person,74,49,79,55
person02310106.jpg,150,100,person,74,45,78,54
person0211529.jpg,150,100,person,74,44,78,50
person310147.jpg,150,100,person,73,45,75,53
person0215235.jpg,150,100,person,68,17,92,54
person315341.jpg,150,100,person,73,42,76,52
person32341.jpg,150,100,person,63,32,95,100
person2529.jpg,150,100,person,65,35,81,58
person0222108.jpg,150,100,person,68,33,89,59
person02110245.jpg,150,100,person,72,44,80,58
person0235348.jpg,150,100,person,71,29,80,58
person02110261.jpg,150,100,person,73,36,80,52
person12114.jpg,150,100,person,63,42,87,70
person02315343.jpg,150,100,person,75,49,76,56
person315308.jpg,150,100,person,73,39,77,49
person0232154.jpg,150,100,person,67,40,82,74
person02315215.jpg,150,100,person,75,49,78,55
person315161.jpg,150,100,person,73,45,75,51
person02115272.jpg,150,100,person,74,40,78,52
person215138.jpg,150,100,person,71,49,75,55
person02115174.jpg,150,100,person,73,49,78,57
person0232107.jpg,150,100,person,68,45,80,72
person215108.jpg,150,100,person,71,49,76,55
person35173.jpg,150,100,person,68,39,80,63
person022553.jpg,150,100,person,71,38,83,57
person21562.jpg,150,100,person,69,43,76,51
person315194.jpg,150,100,person,72,49,75,55
person02310259.jpg,150,100,person,73,38,79,58
person0232360.jpg,150,100,person,64,39,82,81
person02110106.jpg,150,100,person,73,47,78,56
person02215183.jpg,150,100,person,74,49,79,55
person022237.jpg,150,100,person,53,47,83,79
person0215250.jpg,150,100,person,54,27,95,70
person31073.jpg,150,100,person,72,42,76,52
person22112.jpg,150,100,person,63,42,87,70
person022156.jpg,150,100,person,72,40,82,51
person22164.jpg,150,100,person,60,12,89,47
person215125.jpg,150,100,person,71,49,75,55
person115347.jpg,150,100,person,72,43,77,50
person21095.jpg,150,100,person,70,48,77,58
person25181.jpg,150,100,person,60,28,85,47
person02210172.jpg,150,100,person,71,36,83,50
person1277.jpg,150,100,person,61,28,82,56
person0211079.jpg,150,100,person,73,49,77,60
person32136.jpg,150,100,person,69,40,81,70
person02310221.jpg,150,100,person,75,42,78,55
person023541.jpg,150,100,person,73,44,78,58
person02210128.jpg,150,100,person,72,47,81,56
person0221090.jpg,150,100,person,74,43,80,53
person1212.jpg,150,100,person,60,25,91,66
person0211025.jpg,150,100,person,71,48,78,61
person11079.jpg,150,100,person,73,49,77,60
person02110133.jpg,150,100,person,74,43,79,54
person0221574.jpg,150,100,person,74,43,80,50
person0225244.jpg,150,100,person,64,25,92,66
person0225141.jpg,150,100,person,68,44,83,60
person02210203.jpg,150,100,person,64,28,88,48
person1242.jpg,150,100,person,63,41,86,69
person21092.jpg,150,100,person,70,41,76,52
person0235306.jpg,150,100,person,61,24,83,72
person02115135.jpg,150,100,person,74,48,78,54
person0221015.jpg,150,100,person,71,46,81,57
person21556.jpg,150,100,person,72,49,77,56
person02310139.jpg,150,100,person,75,47,78,56
person023267.jpg,150,100,person,71,37,80,66
person115126.jpg,150,100,person,72,48,76,55
person02315350.jpg,150,100,person,74,44,78,52
person0215339.jpg,150,100,person,46,32,88,76
person210265.jpg,150,100,person,67,38,80,56
person022106.jpg,150,100,person,69,49,80,59
person02310224.jpg,150,100,person,74,45,78,60
person02115260.jpg,150,100,person,73,48,78,58
person310156.jpg,150,100,person,72,45,76,56
person0231560.jpg,150,100,person,75,48,78,54
person02310358.jpg,150,100,person,73,39,79,52
person315168.jpg,150,100,person,72,46,76,54
person02215160.jpg,150,100,person,74,49,79,55
person02115336.jpg,150,100,person,73,40,79,52
person21514.jpg,150,100,person,72,44,74,50
person02315348.jpg,150,100,person,74,49,77,56
person32166.jpg,150,100,person,67,37,84,74
person02215263.jpg,150,100,person,75,49,79,55
person02315321.jpg,150,100,person,74,47,77,56
person328.jpg,150,100,person,66,25,81,67
person0212155.jpg,150,100,person,67,28,92,63
person02215357.jpg,150,100,person,75,49,79,55
person02110207.jpg,150,100,person,73,43,78,53
person3109.jpg,150,100,person,72,41,77,51
person0212203.jpg,150,100,person,58,4,105,57
person02310117.jpg,150,100,person,74,42,78,50
person02110307.jpg,150,100,person,71,37,81,60
person02210351.jpg,150,100,person,69,49,79,60
person02110269.jpg,150,100,person,73,41,79,58
person02115119.jpg,150,100,person,75,47,77,52
person310321.jpg,150,100,person,72,47,77,59
person0225294.jpg,150,100,person,39,0,93,52
person0222354.jpg,150,100,person,40,40,90,96
person02315257.jpg,150,100,person,74,43,77,51
person215148.jpg,150,100,person,70,48,76,56
person21076.jpg,150,100,person,70,47,76,56
person215337.jpg,150,100,person,70,49,76,55
person02155.jpg,150,100,person,60,29,90,60
person0212339.jpg,150,100,person,48,26,101,83
person215300.jpg,150,100,person,71,49,75,55
person115133.jpg,150,100,person,73,49,76,55
person115133.jpg,150,100,road,0,84,122,100
person02110358.jpg,150,100,person,73,50,77,59
person02315347.jpg,150,100,person,74,46,78,52
person3510.jpg,150,100,person,71,40,79,59
person310133.jpg,150,100,person,72,45,75,53
person3528.jpg,150,100,person,73,48,79,63
person02110109.jpg,150,100,person,74,42,78,52
person110155.jpg,150,100,person,72,46,76,57
person31098.jpg,150,100,person,72,43,76,52
person35242.jpg,150,100,person,50,11,105,100
person02315355.jpg,150,100,person,74,39,77,50
person22159.jpg,150,100,person,60,21,82,52
person0231030.jpg,150,100,person,74,45,77,54
person315147.jpg,150,100,person,72,49,76,57
person115124.jpg,150,100,person,72,48,75,54
person0222149.jpg,150,100,person,62,38,91,72
person02351.jpg,150,100,person,68,19,83,59
person21529.jpg,150,100,person,72,47,76,51
person315298.jpg,150,100,person,73,48,76,58
person25234.jpg,150,100,person,47,26,96,64
person15318.jpg,150,100,person,66,37,95,63
person02215245.jpg,150,100,person,74,48,79,55
person12349.jpg,150,100,person,60,16,87,57
person215102.jpg,150,100,person,71,48,75,55
person115337.jpg,150,100,person,72,45,77,57
person2214.jpg,150,100,person,65,10,91,46
person35323.jpg,150,100,person,59,18,99,100
person3221.jpg,150,100,person,70,29,80,60
person0222182.jpg,150,100,person,28,45,92,97
person02115152.jpg,150,100,person,74,46,78,53
person0222350.jpg,150,100,person,58,18,97,60
person115149.jpg,150,100,person,72,48,76,55
person115149.jpg,150,100,road,42,92,149,100
person21036.jpg,150,100,person,71,41,76,51
person021598.jpg,150,100,person,72,41,83,57
person110325.jpg,150,100,person,71,34,77,54
person02315268.jpg,150,100,person,74,45,78,55
person0221030.jpg,150,100,person,72,46,81,56
person32177.jpg,150,100,person,65,9,81,51
person22307.jpg,150,100,person,46,13,144,100
person35181.jpg,150,100,person,68,27,81,54
person02215289.jpg,150,100,person,74,49,79,56
person1591.jpg,150,100,person,68,48,81,64
person1260.jpg,150,100,person,63,20,84,46
person02315302.jpg,150,100,person,74,40,77,51
person0215248.jpg,150,100,person,56,10,102,58
person0215215.jpg,150,100,person,67,36,90,61
person35228.jpg,150,100,person,66,21,79,63
person0221588.jpg,150,100,person,75,49,79,55
person0235273.jpg,150,100,person,45,0,97,100
person1511.jpg,150,100,person,63,38,86,61
person021240.jpg,150,100,person,52,48,84,79
person2597.jpg,150,100,person,66,33,80,50
person022594.jpg,150,100,person,72,35,82,51
person0225156.jpg,150,100,person,69,34,85,53
person315154.jpg,150,100,person,72,47,75,52
person315154.jpg,150,100,road,0,71,149,100
person0212337.jpg,150,100,person,54,21,99,70
person21098.jpg,150,100,person,69,41,76,51
person12175.jpg,150,100,person,60,43,96,82
person02210106.jpg,150,100,person,73,48,80,57
person110236.jpg,150,100,person,72,44,77,58
person2583.jpg,150,100,person,69,45,78,61
person0221545.jpg,150,100,person,75,47,78,54
person21534.jpg,150,100,person,72,47,75,52
person0212317.jpg,150,100,person,26,0,123,98
person0215261.jpg,150,100,person,41,41,96,98
person310106.jpg,150,100,person,72,45,76,54
person0225243.jpg,150,100,person,61,31,98,66
person310221.jpg,150,100,person,72,42,75,55
person25334.jpg,150,100,person,69,34,81,57
person3511.jpg,150,100,person,70,36,79,58
person0221065.jpg,150,100,person,74,40,80,49
person02110255.jpg,150,100,person,71,48,78,66
person0225344.jpg,150,100,person,40,43,81,78
person315250.jpg,150,100,person,72,48,76,57
person115225.jpg,150,100,person,72,49,78,60
person215229.jpg,150,100,person,71,49,75,55
person02115338.jpg,150,100,person,73,46,78,55
person115348.jpg,150,100,person,72,49,78,58
person15238.jpg,150,100,person,56,35,96,75
person15213.jpg,150,100,person,64,39,81,62
person0231527.jpg,150,100,person,74,43,78,52
person315212.jpg,150,100,person,72,44,75,54
person02115184.jpg,150,100,person,74,40,78,51
person315196.jpg,150,100,person,73,44,75,52
person02322.jpg,150,100,person,69,24,85,69
person310227.jpg,150,100,person,70,38,77,53
person15351.jpg,150,100,person,63,36,91,69
person02215156.jpg,150,100,person,74,48,79,55
person0221042.jpg,150,100,person,73,41,80,50
person02315346.jpg,150,100,person,73,40,77,50
person02215232.jpg,150,100,person,75,48,79,54
person32105.jpg,150,100,person,69,42,80,69
person0232204.jpg,150,100,person,56,32,88,90
person02310199.jpg,150,100,person,70,42,80,63
person02215284.jpg,150,100,person,75,48,79,55
person15181.jpg,150,100,person,67,47,85,66
person12350.jpg,150,100,person,60,35,102,81
person02210347.jpg,150,100,person,72,42,80,52
person115231.jpg,150,100,person,71,41,76,52
person3228.jpg,150,100,person,67,30,81,64
person110252.jpg,150,100,person,70,37,78,55
person0222146.jpg,150,100,person,57,47,83,78
person15150.jpg,150,100,person,66,37,82,54
person02215216.jpg,150,100,person,75,49,79,55
person02215343.jpg,150,100,person,75,49,79,54
person0221028.jpg,150,100,person,73,42,80,51
person02310239.jpg,150,100,person,74,40,79,54
person110145.jpg,150,100,person,72,41,76,49
person0235247.jpg,150,100,person,70,1,85,54
person02210175.jpg,150,100,person,71,40,84,51
person315152.jpg,150,100,person,72,47,76,54
person0222161.jpg,150,100,person,67,22,91,58
person21099.jpg,150,100,person,70,47,77,57
person1522.jpg,150,100,person,66,39,84,61
person02115197.jpg,150,100,person,73,41,79,51
person021257.jpg,150,100,person,63,22,88,47
person315110.jpg,150,100,person,73,45,75,52
person1236.jpg,150,100,person,59,39,88,70
person31074.jpg,150,100,person,72,44,76,54
person0211513.jpg,150,100,person,73,49,77,57
person02110110.jpg,150,100,person,74,49,78,58
person3298.jpg,150,100,person,69,37,78,63
person31085.jpg,150,100,person,73,49,75,58
person02215360.jpg,150,100,person,74,48,79,55
person0212176.jpg,150,100,person,49,39,91,79
person21518.jpg,150,100,person,71,49,77,55
person35220.jpg,150,100,person,58,27,94,81
person2154.jpg,150,100,person,69,46,77,56
person021298.jpg,150,100,person,67,26,88,53
person21540.jpg,150,100,person,71,49,76,56
person02215252.jpg,150,100,person,74,48,79,56
person02110220.jpg,150,100,person,69,46,80,69
person215270.jpg,150,100,person,71,49,75,55
person0215242.jpg,150,100,person,47,29,98,80
person023260.jpg,150,100,person,66,49,79,79
person0211558.jpg,150,100,person,74,44,78,51
person31519.jpg,150,100,person,72,47,76,56
person02215251.jpg,150,100,person,74,49,79,55
person02210252.jpg,150,100,person,63,49,80,70
person02110350.jpg,150,100,person,70,37,79,56
person21097.jpg,150,100,person,70,41,77,51
person210302.jpg,150,100,person,68,43,82,61
person02115320.jpg,150,100,person,74,47,78,56
person02215204.jpg,150,100,person,74,49,79,55
person02115166.jpg,150,100,person,74,48,78,55
person02115166.jpg,150,100,road,1,67,80,100
person02215199.jpg,150,100,person,75,49,79,55
person11024.jpg,150,100,person,70,40,77,53
person3218.jpg,150,100,person,68,12,81,46
person0222220.jpg,150,100,person,43,13,113,82
person2560.jpg,150,100,person,69,41,79,56
person110211.jpg,150,100,person,72,49,79,61
person023599.jpg,150,100,person,73,36,79,52
person35183.jpg,150,100,person,70,44,81,68
person02215191.jpg,150,100,person,75,48,79,55
person021254.jpg,150,100,person,69,19,85,49
person02315216.jpg,150,100,person,72,48,78,61
person22120.jpg,150,100,person,61,38,83,67
person310136.jpg,150,100,person,71,40,76,52
person0231574.jpg,150,100,person,74,44,78,52
person022549.jpg,150,100,person,71,36,83,54
person32150.jpg,150,100,person,67,16,80,50
person0221057.jpg,150,100,person,72,43,81,53
person22167.jpg,150,100,person,54,30,88,68
person02315290.jpg,150,100,person,74,40,77,48
person21039.jpg,150,100,person,68,42,78,52
person02315129.jpg,150,100,person,75,46,78,53
person115191.jpg,150,100,person,72,49,75,56
person32202.jpg,150,100,person,58,0,81,57
person215336.jpg,150,100,person,71,49,76,55
person35197.jpg,150,100,person,70,48,91,83
person0225182.jpg,150,100,person,62,47,85,73
person2253.jpg,150,100,person,62,26,84,56
person310109.jpg,150,100,person,72,49,76,58
person115246.jpg,150,100,person,73,50,76,57
person022257.jpg,150,100,person,66,33,89,63
person31019.jpg,150,100,person,72,49,77,61
person0211032.jpg,150,100,person,74,42,78,50
person02315137.jpg,150,100,road,75,48,77,54
person21026.jpg,150,100,person,67,42,80,56
person22209.jpg,150,100,person,51,2,92,54
person02315342.jpg,150,100,person,73,47,77,57
person021243.jpg,150,100,person,65,32,88,62
person12136.jpg,150,100,person,62,25,83,52
person22356.jpg,150,100,person,54,21,95,61
person21589.jpg,150,100,person,71,49,76,55
person02110290.jpg,150,100,person,70,48,78,67
person310145.jpg,150,100,person,72,49,77,61
person31015.jpg,150,100,person,73,48,77,57
person02310347.jpg,150,100,person,71,47,78,60
person31545.jpg,150,100,person,73,44,76,50
person023215.jpg,150,100,person,69,32,82,67
person02215353.jpg,150,100,person,75,49,79,55
person023286.jpg,150,100,person,71,19,79,46
person02310138.jpg,150,100,person,74,40,78,52
person0212104.jpg,150,100,person,59,50,81,77
person22139.jpg,150,100,person,64,42,90,71
person0225323.jpg,150,100,person,51,46,78,77
person0231089.jpg,150,100,person,75,43,78,52
person110174.jpg,150,100,person,72,42,76,51
person315200.jpg,150,100,person,72,40,76,51
person2525.jpg,150,100,person,65,39,85,62
person0215142.jpg,150,100,person,69,42,84,61
person32190.jpg,150,100,person,65,35,88,84
person0221535.jpg,150,100,person,74,47,79,55
person02315101.jpg,150,100,person,74,48,78,53
person02315101.jpg,150,100,road,134,65,149,82
person0232195.jpg,150,100,person,64,23,90,76
person02310273.jpg,150,100,person,72,41,79,57
person32155.jpg,150,100,person,66,29,79,60
person1265.jpg,150,100,person,63,44,87,70
person215215.jpg,150,100,person,71,48,75,55
person11515.jpg,150,100,person,71,40,77,49
person022583.jpg,150,100,person,72,45,81,61
person021285.jpg,150,100,person,69,31,87,56
person023251.jpg,150,100,person,71,20,80,49
person0225154.jpg,150,100,person,69,39,86,60
person110127.jpg,150,100,person,73,45,77,55
person0215275.jpg,150,100,person,0,10,109,100
person25345.jpg,150,100,person,64,33,87,59
person11510.jpg,150,100,person,73,47,75,52
person22318.jpg,150,100,person,43,1,118,84
person115232.jpg,150,100,person,72,49,76,56
person0215295.jpg,150,100,person,30,31,96,87
person02110152.jpg,150,100,person,72,48,78,61
person02215282.jpg,150,100,person,75,49,79,55
person3229.jpg,150,100,person,70,16,80,50
person22158.jpg,150,100,person,60,13,86,47
person02310192.jpg,150,100,person,73,49,77,61
person02115254.jpg,150,100,person,74,43,77,51
person15162.jpg,150,100,person,65,26,83,49
person21551.jpg,150,100,person,70,43,76,52
person315114.jpg,150,100,person,72,45,75,52
person315114.jpg,150,100,road,0,66,13,86
person02210170.jpg,150,100,person,71,44,82,56
person0231542.jpg,150,100,person,74,46,78,52
person02215261.jpg,150,100,person,75,49,79,55
person0232338.jpg,150,100,person,61,0,86,46
person215221.jpg,150,100,person,71,49,76,55
person02110303.jpg,150,100,person,70,28,80,48
person02215293.jpg,150,100,person,75,48,79,55
person02310148.jpg,150,100,person,74,38,78,49
person110319.jpg,150,100,person,71,40,82,61
person32148.jpg,150,100,person,67,35,80,68
person02328.jpg,150,100,person,69,25,84,67
person0231024.jpg,150,100,person,74,41,78,50
person0211018.jpg,150,100,person,73,45,78,53
person32198.jpg,150,100,person,64,34,90,76
person110165.jpg,150,100,person,72,40,77,50
person215277.jpg,150,100,person,71,49,75,55
person2534.jpg,150,100,person,67,43,80,60
person0231538.jpg,150,100,person,75,48,77,53
person115345.jpg,150,100,person,72,41,77,50
person21087.jpg,150,100,person,68,43,77,52
person022288.jpg,150,100,person,59,47,83,76
person21597.jpg,150,100,person,71,48,75,56
person02215330.jpg,150,100,person,75,49,78,55
person31054.jpg,150,100,person,73,46,76,53
person3241.jpg,150,100,person,72,51,86,83
person02310355.jpg,150,100,person,72,36,78,55
person25295.jpg,150,100,person,59,27,103,71
person0215121.jpg,150,100,person,72,36,84,52
person21586.jpg,150,100,person,71,49,75,55
person02110302.jpg,150,100,person,74,42,78,57
person155.jpg,150,100,person,60,29,90,60
person35184.jpg,150,100,person,70,36,78,55
person021231.jpg,150,100,person,59,37,87,71
person02110296.jpg,150,100,person,69,48,78,63
person1290.jpg,150,100,person,65,47,92,72
person31037.jpg,150,100,person,72,40,76,51
person02215242.jpg,150,100,person,74,48,79,54
person215167.jpg,150,100,person,71,49,75,55
person02310267.jpg,150,100,person,74,43,79,58
person0212170.jpg,150,100,person,62,36,90,70
person2264.jpg,150,100,person,61,32,83,60
person310120.jpg,150,100,person,73,41,75,49
person0222320.jpg,150,100,person,54,1,103,69
person32318.jpg,150,100,person,54,1,91,95
person110170.jpg,150,100,person,71,43,77,53
person25225.jpg,150,100,person,55,19,88,47
person0225130.jpg,150,100,person,71,42,83,59
person0215145.jpg,150,100,person,69,43,85,63
person315274.jpg,150,100,person,73,48,77,57
person31589.jpg,150,100,person,73,48,75,53
person0215159.jpg,150,100,person,63,47,84,67
person35176.jpg,150,100,person,70,40,77,60
person115230.jpg,150,100,person,73,42,76,52
person12174.jpg,150,100,person,59,29,86,65
person310162.jpg,150,100,person,71,45,77,57
person1231.jpg,150,100,person,63,37,91,71
person1525.jpg,150,100,person,65,33,83,53
person35300.jpg,150,100,person,68,38,109,91
person0231014.jpg,150,100,person,73,46,78,57
person21035.jpg,150,100,person,70,47,77,56
person02310100.jpg,150,100,person,74,47,78,56
person021157.jpg,150,100,person,73,48,78,55
person02215211.jpg,150,100,person,74,49,79,56
person110328.jpg,150,100,person,73,49,78,60
person25127.jpg,150,100,person,68,44,81,60
person0232230.jpg,150,100,person,51,24,94,96
person02215297.jpg,150,100,person,74,48,79,55
person022297.jpg,150,100,person,67,24,86,51
person0225110.jpg,150,100,person,71,43,83,60
person310143.jpg,150,100,person,72,49,76,57
person0222140.jpg,150,100,person,51,48,86,76
person0231023.jpg,150,100,person,74,44,78,55
person0212118.jpg,150,100,person,67,35,89,62
person22200.jpg,150,100,person,52,31,100,78
person0212310.jpg,150,100,person,33,11,110,100
person2580.jpg,150,100,person,67,44,79,60
person15208.jpg,150,100,person,58,43,103,84
person023512.jpg,150,100,person,70,38,81,64
person0215251.jpg,150,100,person,47,7,106,66
person0221092.jpg,150,100,person,74,41,80,52
person0212137.jpg,150,100,person,66,38,91,68
person02310223.jpg,150,100,person,74,38,77,49
person0225111.jpg,150,100,person,71,38,83,54
person023595.jpg,150,100,person,74,37,78,51
person02110115.jpg,150,100,person,73,49,77,59
person02115181.jpg,150,100,person,74,45,78,53
person023534.jpg,150,100,person,71,49,78,66
person02110270.jpg,150,100,person,72,42,79,60
person0211583.jpg,150,100,person,74,49,77,55
person02115143.jpg,150,100,person,75,49,78,55
person11061.jpg,150,100,person,71,40,77,51
person0225146.jpg,150,100,person,70,38,86,59
person310205.jpg,150,100,person,70,32,78,50
person02110331.jpg,150,100,person,72,46,78,57
person25153.jpg,150,100,person,63,38,79,57
person221.jpg,150,100,road,5,55,150,100
person023232.jpg,150,100,person,69,33,83,68
person0225119.jpg,150,100,person,71,42,83,59
person0232115.jpg,150,100,person,72,26,81,54
person15245.jpg,150,100,person,53,32,98,69
person15107.jpg,150,100,person,67,38,79,52
person210277.jpg,150,100,person,67,43,80,61
person02210152.jpg,150,100,person,71,41,81,52
person0235102.jpg,150,100,person,74,37,79,54
person02115245.jpg,150,100,person,74,47,78,57
person0231010.jpg,150,100,person,74,40,78,48
person315180.jpg,150,100,person,72,40,76,51
person110324.jpg,150,100,person,70,34,79,52
person02215257.jpg,150,100,person,74,49,79,56
person02310185.jpg,150,100,person,75,42,78,52
person11541.jpg,150,100,person,73,45,76,51
person11541.jpg,150,100,road,1,89,64,99
person210145.jpg,150,100,person,70,50,80,60
person02210232.jpg,150,100,person,64,45,86,69
person0212183.jpg,150,100,person,60,12,101,58
person02110347.jpg,150,100,person,74,47,77,58
person0215108.jpg,150,100,person,72,40,84,55
person02310245.jpg,150,100,person,72,45,78,61
person0212333.jpg,150,100,person,27,37,95,100
person0215265.jpg,150,100,person,0,7,119,100
person0212124.jpg,150,100,person,64,41,88,69
person15225.jpg,150,100,person,56,38,107,80
person02315132.jpg,150,100,person,75,43,77,50
person02315132.jpg,150,100,road,19,65,149,100
person021284.jpg,150,100,person,65,22,85,48
person02310318.jpg,150,100,person,71,27,78,48
person02310302.jpg,150,100,person,72,29,79,51
person0221019.jpg,150,100,person,72,47,80,58
person02315171.jpg,150,100,person,75,45,78,51
person15153.jpg,150,100,person,65,34,80,51
person0212343.jpg,150,100,person,52,16,107,79
person0222359.jpg,150,100,person,57,25,89,63
person11521.jpg,150,100,person,73,46,75,52
person315156.jpg,150,100,person,72,44,75,51
person315156.jpg,150,100,road,1,65,149,100
person0235147.jpg,150,100,person,71,44,79,61
person22220.jpg,150,100,person,37,13,107,82
person0215225.jpg,150,100,person,43,38,94,80
person210112.jpg,150,100,person,70,43,75,52
person25105.jpg,150,100,person,67,41,79,57
person215290.jpg,150,100,person,71,49,75,55
person02115309.jpg,150,100,person,73,38,78,49
person0215102.jpg,150,100,person,72,36,83,52
person02215116.jpg,150,100,person,74,48,79,55
person02215193.jpg,150,100,person,74,48,79,55
person35297.jpg,150,100,person,68,26,86,67
person02115231.jpg,150,100,person,74,41,79,52
person12149.jpg,150,100,person,62,17,88,49
person02210135.jpg,150,100,person,73,41,82,51
person0221097.jpg,150,100,person,73,41,80,51
person3248.jpg,150,100,person,68,35,81,65
person3226.jpg,150,100,person,68,24,79,56
person210134.jpg,150,100,person,68,44,77,55
person02310289.jpg,150,100,person,73,37,78,55
person0211524.jpg,150,100,person,74,46,78,53
person210291.jpg,150,100,person,70,42,78,55
person310172.jpg,150,100,person,72,38,75,51
person0231540.jpg,150,100,person,74,47,77,53
person02215167.jpg,150,100,person,75,49,79,55
person21071.jpg,150,100,person,71,49,77,59
person021277.jpg,150,100,person,68,28,89,56
person021269.jpg,150,100,person,61,46,85,72
person3239.jpg,150,100,person,71,47,85,76
person0225112.jpg,150,100,person,72,35,83,51
person022568.jpg,150,100,person,71,36,83,54
person31030.jpg,150,100,person,73,45,76,54
person02315272.jpg,150,100,person,72,46,79,56
person2229.jpg,150,100,person,58,33,87,67
